County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,Good_to_Moderate_Ratio,Unhealthy_Days_Percentage
Lincoln,2020,243.0,241.0,2.0,0.0,0.0,0.0,0.0,71.0,45.0,35.0,0.0,0.0,243.0,0.0,0.0,120.5,0.0
Macon,2020,360.0,358.0,2.0,0.0,0.0,0.0,0.0,64.0,41.0,29.0,0.0,0.0,360.0,0.0,0.0,179.0,0.0
Martin,2020,240.0,240.0,0.0,0.0,0.0,0.0,0.0,49.0,42.0,33.0,0.0,0.0,240.0,0.0,0.0,inf,0.0
Mitchell,2020,356.0,347.0,8.0,1.0,0.0,0.0,0.0,103.0,36.0,20.0,0.0,0.0,0.0,356.0,0.0,43.375,0.2808988764044944
Montgomery,2020,366.0,342.0,24.0,0.0,0.0,0.0,0.0,83.0,47.0,35.0,0.0,0.0,202.0,164.0,0.0,14.25,0.0
Northampton,2020,360.0,346.0,14.0,0.0,0.0,0.0,0.0,88.0,42.0,22.0,0.0,41.0,0.0,319.0,0.0,24.714285714285715,0.0
Person,2020,240.0,240.0,0.0,0.0,0.0,0.0,0.0,50.0,44.0,34.0,0.0,0.0,240.0,0.0,0.0,inf,0.0
Rockingham,2020,243.0,238.0,5.0,0.0,0.0,0.0,0.0,54.0,47.0,36.0,0.0,0.0,243.0,0.0,0.0,47.6,0.0
Rowan,2020,365.0,318.0,47.0,0.0,0.0,0.0,0.0,88.0,52.0,39.0,0.0,0.0,242.0,123.0,0.0,6.76595744680851,0.0
Swain,2020,362.0,340.0,21.0,1.0,0.0,0.0,0.0,119.0,47.0,33.0,0.0,0.0,197.0,165.0,0.0,16.19047619047619,0.2762430939226519
Union,2020,242.0,242.0,0.0,0.0,0.0,0.0,0.0,50.0,44.0,31.0,0.0,0.0,242.0,0.0,0.0,inf,0.0
Yancey,2020,244.0,204.0,39.0,1.0,0.0,0.0,0.0,105.0,58.0,44.0,0.0,0.0,244.0,0.0,0.0,5.230769230769231,0.4098360655737705
Alexander,2021,245.0,212.0,33.0,0.0,0.0,0.0,0.0,80.0,54.0,41.0,0.0,0.0,245.0,0.0,0.0,6.424242424242424,0.0
Avery,2021,364.0,333.0,31.0,0.0,0.0,0.0,0.0,74.0,49.0,40.0,0.0,0.0,360.0,4.0,0.0,10.741935483870968,0.0
Caldwell,2021,243.0,219.0,24.0,0.0,0.0,0.0,0.0,77.0,50.0,40.0,0.0,0.0,243.0,0.0,0.0,9.125,0.0
Carteret,2021,352.0,337.0,15.0,0.0,0.0,0.0,0.0,97.0,47.0,35.0,0.0,0.0,352.0,0.0,0.0,22.466666666666665,0.0
Caswell,2021,250.0,240.0,10.0,0.0,0.0,0.0,0.0,80.0,47.0,38.0,0.0,0.0,244.0,0.0,6.0,24.0,0.0
Catawba,2021,344.0,267.0,77.0,0.0,0.0,0.0,0.0,93.0,56.0,35.0,0.0,0.0,0.0,344.0,0.0,3.4675324675324677,0.0
Davidson,2021,343.0,263.0,80.0,0.0,0.0,0.0,0.0,97.0,58.0,35.0,0.0,0.0,0.0,343.0,0.0,3.2875,0.0
Durham,2021,365.0,306.0,59.0,0.0,0.0,0.0,0.0,90.0,54.0,39.0,0.0,0.0,175.0,190.0,0.0,5.186440677966102,0.0
Edgecombe,2021,363.0,322.0,41.0,0.0,0.0,0.0,0.0,90.0,53.0,36.0,0.0,0.0,211.0,152.0,0.0,7.853658536585366,0.0
Forsyth,2021,365.0,261.0,101.0,3.0,0.0,0.0,0.0,124.0,64.0,43.0,0.0,8.0,181.0,176.0,0.0,2.5841584158415842,0.821917808219178
Graham,2021,245.0,213.0,32.0,0.0,0.0,0.0,0.0,90.0,54.0,42.0,0.0,0.0,245.0,0.0,0.0,6.65625,0.0
Granville,2021,242.0,237.0,5.0,0.0,0.0,0.0,0.0,67.0,46.0,38.0,0.0,0.0,242.0,0.0,0.0,47.4,0.0
Guilford,2021,365.0,284.0,81.0,0.0,0.0,0.0,0.0,100.0,58.0,40.0,0.0,0.0,190.0,172.0,3.0,3.506172839506173,0.0
Haywood,2021,283.0,229.0,54.0,0.0,0.0,0.0,0.0,93.0,61.0,43.0,0.0,0.0,242.0,41.0,0.0,4.2407407407407405,0.0
Hyde,2021,107.0,107.0,0.0,0.0,0.0,0.0,0.0,50.0,33.0,16.0,0.0,0.0,0.0,107.0,0.0,inf,0.0
Jackson,2021,100.0,91.0,9.0,0.0,0.0,0.0,0.0,70.0,48.0,28.0,0.0,0.0,0.0,100.0,0.0,10.11111111111111,0.0
Johnston,2021,365.0,298.0,67.0,0.0,0.0,0.0,0.0,97.0,56.0,39.0,0.0,0.0,157.0,208.0,0.0,4.447761194029851,0.0
Lenoir,2021,306.0,284.0,22.0,0.0,0.0,0.0,0.0,97.0,49.0,34.0,0.0,0.0,241.0,0.0,65.0,12.909090909090908,0.0
Lincoln,2021,243.0,205.0,38.0,0.0,0.0,0.0,0.0,97.0,58.0,42.0,0.0,0.0,243.0,0.0,0.0,5.394736842105263,0.0
Macon,2021,359.0,347.0,12.0,0.0,0.0,0.0,0.0,67.0,44.0,30.0,0.0,0.0,359.0,0.0,0.0,28.916666666666668,0.0
Martin,2021,296.0,291.0,5.0,0.0,0.0,0.0,0.0,74.0,46.0,32.0,0.0,0.0,238.0,0.0,58.0,58.2,0.0
Mitchell,2021,356.0,338.0,18.0,0.0,0.0,0.0,0.0,79.0,43.0,23.0,0.0,0.0,0.0,356.0,0.0,18.77777777777778,0.0
Montgomery,2021,365.0,312.0,52.0,1.0,0.0,0.0,0.0,103.0,54.0,37.0,0.0,0.0,227.0,138.0,0.0,6.0,0.273972602739726
Northampton,2021,363.0,322.0,41.0,0.0,0.0,0.0,0.0,93.0,52.0,26.0,0.0,6.0,0.0,357.0,0.0,7.853658536585366,0.0
Person,2021,245.0,220.0,25.0,0.0,0.0,0.0,0.0,90.0,51.0,41.0,0.0,0.0,245.0,0.0,0.0,8.8,0.0
Rockingham,2021,239.0,200.0,39.0,0.0,0.0,0.0,0.0,90.0,58.0,43.0,0.0,0.0,239.0,0.0,0.0,5.128205128205129,0.0
Rowan,2021,364.0,287.0,77.0,0.0,0.0,0.0,0.0,87.0,58.0,41.0,0.0,0.0,258.0,106.0,0.0,3.727272727272727,0.0
Swain,2021,354.0,303.0,50.0,1.0,0.0,0.0,0.0,147.0,54.0,37.0,0.0,0.0,219.0,135.0,0.0,6.06,0.2824858757062147
Union,2021,244.0,209.0,34.0,1.0,0.0,0.0,0.0,101.0,58.0,42.0,0.0,0.0,244.0,0.0,0.0,6.147058823529412,0.4098360655737705
Yancey,2021,240.0,186.0,54.0,0.0,0.0,0.0,0.0,90.0,61.0,44.0,0.0,0.0,240.0,0.0,0.0,3.4444444444444446,0.0
Alexander,2022,214.0,195.0,19.0,0.0,0.0,0.0,0.0,90.0,50.0,40.0,0.0,0.0,214.0,0.0,0.0,10.263157894736842,0.0
Avery,2022,270.0,250.0,20.0,0.0,0.0,0.0,0.0,77.0,49.0,39.0,0.0,0.0,270.0,0.0,0.0,12.5,0.0
Caldwell,2022,214.0,193.0,21.0,0.0,0.0,0.0,0.0,74.0,50.0,40.0,0.0,0.0,214.0,0.0,0.0,9.19047619047619,0.0
Carteret,2022,239.0,227.0,12.0,0.0,0.0,0.0,0.0,77.0,46.0,38.0,0.0,0.0,239.0,0.0,0.0,18.916666666666668,0.0
Caswell,2022,214.0,203.0,11.0,0.0,0.0,0.0,0.0,64.0,49.0,40.0,0.0,0.0,214.0,0.0,0.0,18.454545454545453,0.0
Catawba,2022,178.0,143.0,35.0,0.0,0.0,0.0,0.0,78.0,56.0,35.0,0.0,0.0,0.0,178.0,0.0,4.085714285714285,0.0
Davidson,2022,178.0,148.0,30.0,0.0,0.0,0.0,0.0,80.0,55.0,35.0,0.0,0.0,0.0,178.0,0.0,4.933333333333334,0.0
Durham,2022,273.0,251.0,22.0,0.0,0.0,0.0,0.0,93.0,49.0,40.0,0.0,0.0,189.0,83.0,1.0,11.409090909090908,0.0
Edgecombe,2022,264.0,245.0,19.0,0.0,0.0,0.0,0.0,93.0,49.0,38.0,0.0,0.0,204.0,60.0,0.0,12.894736842105264,0.0
Forsyth,2022,243.0,184.0,58.0,1.0,0.0,0.0,0.0,137.0,59.0,44.0,0.0,3.0,151.0,89.0,0.0,3.1724137931034484,0.411522633744856
Graham,2022,213.0,173.0,37.0,3.0,0.0,0.0,0.0,112.0,61.0,43.0,0.0,0.0,213.0,0.0,0.0,4.675675675675675,1.4084507042253522
Granville,2022,213.0,192.0,20.0,1.0,0.0,0.0,0.0,112.0,50.0,42.0,0.0,0.0,213.0,0.0,0.0,9.6,0.4694835680751174
Guilford,2022,273.0,216.0,57.0,0.0,0.0,0.0,0.0,84.0,54.0,43.0,0.0,0.0,187.0,84.0,2.0,3.789473684210526,0.0
Haywood,2022,214.0,174.0,39.0,1.0,0.0,0.0,0.0,108.0,58.0,44.0,0.0,0.0,214.0,0.0,0.0,4.461538461538462,0.46728971962616817
Johnston,2022,273.0,245.0,27.0,1.0,0.0,0.0,0.0,140.0,51.0,39.0,0.0,0.0,193.0,80.0,0.0,9.074074074074074,0.3663003663003663
Lenoir,2022,210.0,186.0,23.0,1.0,0.0,0.0,0.0,108.0,54.0,39.0,0.0,0.0,210.0,0.0,0.0,8.08695652173913,0.4761904761904762
Lincoln,2022,213.0,173.0,39.0,1.0,0.0,0.0,0.0,108.0,58.0,44.0,0.0,0.0,213.0,0.0,0.0,4.435897435897436,0.4694835680751174
Macon,2022,240.0,229.0,11.0,0.0,0.0,0.0,0.0,97.0,47.0,33.0,0.0,0.0,240.0,0.0,0.0,20.818181818181817,0.0
Martin,2022,258.0,251.0,7.0,0.0,0.0,0.0,0.0,80.0,44.0,35.0,0.0,0.0,213.0,0.0,45.0,35.857142857142854,0.0
Mitchell,2022,172.0,163.0,9.0,0.0,0.0,0.0,0.0,65.0,45.0,24.0,0.0,0.0,0.0,172.0,0.0,18.11111111111111,0.0
Montgomery,2022,240.0,217.0,23.0,0.0,0.0,0.0,0.0,80.0,50.0,38.0,0.0,0.0,201.0,39.0,0.0,9.434782608695652,0.0
Northampton,2022,254.0,239.0,15.0,0.0,0.0,0.0,0.0,65.0,45.0,19.0,0.0,74.0,0.0,180.0,0.0,15.933333333333334,0.0
Person,2022,212.0,198.0,14.0,0.0,0.0,0.0,0.0,90.0,49.0,41.0,0.0,0.0,212.0,0.0,0.0,14.142857142857142,0.0
Rockingham,2022,208.0,188.0,20.0,0.0,0.0,0.0,0.0,80.0,50.0,42.0,0.0,0.0,208.0,0.0,0.0,9.4,0.0
Rowan,2022,273.0,223.0,50.0,0.0,0.0,0.0,0.0,87.0,55.0,44.0,0.0,0.0,212.0,61.0,0.0,4.46,0.0
Swain,2022,271.0,251.0,20.0,0.0,0.0,0.0,0.0,80.0,48.0,35.0,0.0,0.0,202.0,69.0,0.0,12.55,0.0
Union,2022,213.0,187.0,26.0,0.0,0.0,0.0,0.0,100.0,51.0,42.0,0.0,0.0,213.0,0.0,0.0,7.1923076923076925,0.0
Yancey,2022,211.0,172.0,39.0,0.0,0.0,0.0,0.0,93.0,61.0,44.0,0.0,0.0,211.0,0.0,0.0,4.410256410256411,0.0
Durham,1980,355.0,185.0,148.0,15.0,5.0,2.0,0.0,210.0,87.0,49.0,355.0,0.0,0.0,0.0,0.0,1.25,6.197183098591549
Forsyth,1980,318.0,296.0,19.0,3.0,0.0,0.0,0.0,140.0,48.0,27.0,274.0,0.0,44.0,0.0,0.0,15.578947368421053,0.9433962264150944
Granville,1980,199.0,46.0,52.0,65.0,33.0,3.0,0.0,205.0,166.0,101.0,0.0,0.0,199.0,0.0,0.0,0.8846153846153846,50.753768844221106
Guilford,1980,197.0,110.0,48.0,27.0,12.0,0.0,0.0,190.0,133.0,46.0,0.0,0.0,197.0,0.0,0.0,2.2916666666666665,19.796954314720814
Jones,1980,318.0,243.0,51.0,21.0,1.0,2.0,0.0,226.0,90.0,32.0,0.0,0.0,318.0,0.0,0.0,4.764705882352941,7.547169811320755
Caldwell,1981,119.0,79.0,35.0,4.0,1.0,0.0,0.0,166.0,87.0,44.0,0.0,0.0,119.0,0.0,0.0,2.257142857142857,4.201680672268908
Durham,1981,349.0,195.0,139.0,12.0,3.0,0.0,0.0,158.0,84.0,47.0,349.0,0.0,0.0,0.0,0.0,1.4028776978417266,4.297994269340974
Forsyth,1981,352.0,289.0,35.0,19.0,9.0,0.0,0.0,185.0,84.0,33.0,187.0,0.0,165.0,0.0,0.0,8.257142857142858,7.954545454545454
Granville,1981,223.0,129.0,74.0,19.0,1.0,0.0,0.0,164.0,100.0,48.0,0.0,0.0,223.0,0.0,0.0,1.7432432432432432,8.968609865470851
Guilford,1981,212.0,138.0,48.0,23.0,3.0,0.0,0.0,156.0,108.0,44.0,0.0,0.0,212.0,0.0,0.0,2.875,12.264150943396226
Jones,1981,306.0,260.0,42.0,4.0,0.0,0.0,0.0,136.0,61.0,35.0,0.0,0.0,306.0,0.0,0.0,6.190476190476191,1.3071895424836601
Alexander,1982,153.0,142.0,10.0,1.0,0.0,0.0,0.0,112.0,49.0,37.0,0.0,0.0,153.0,0.0,0.0,14.2,0.6535947712418301
Caldwell,1982,175.0,96.0,62.0,15.0,2.0,0.0,0.0,156.0,100.0,49.0,0.0,0.0,175.0,0.0,0.0,1.5483870967741935,9.714285714285714
Davie,1982,134.0,88.0,40.0,5.0,1.0,0.0,0.0,159.0,87.0,44.0,0.0,0.0,134.0,0.0,0.0,2.2,4.477611940298507
Durham,1982,349.0,204.0,122.0,22.0,1.0,0.0,0.0,163.0,89.0,42.0,349.0,0.0,0.0,0.0,0.0,1.6721311475409837,6.59025787965616
Forsyth,1982,365.0,327.0,37.0,1.0,0.0,0.0,0.0,108.0,51.0,30.0,253.0,0.0,112.0,0.0,0.0,8.837837837837839,0.273972602739726
Granville,1982,146.0,111.0,27.0,7.0,1.0,0.0,0.0,154.0,77.0,38.0,0.0,0.0,146.0,0.0,0.0,4.111111111111111,5.47945205479452
Guilford,1982,161.0,78.0,55.0,20.0,7.0,1.0,0.0,201.0,122.0,51.0,0.0,0.0,161.0,0.0,0.0,1.4181818181818182,17.391304347826086
Haywood,1982,191.0,170.0,21.0,0.0,0.0,0.0,0.0,99.0,51.0,28.0,0.0,191.0,0.0,0.0,0.0,8.095238095238095,0.0
Jones,1982,294.0,269.0,19.0,6.0,0.0,0.0,0.0,150.0,49.0,32.0,0.0,0.0,294.0,0.0,0.0,14.157894736842104,2.0408163265306123
Lincoln,1982,119.0,95.0,21.0,3.0,0.0,0.0,0.0,126.0,74.0,41.0,0.0,0.0,119.0,0.0,0.0,4.523809523809524,2.5210084033613445
Montgomery,1982,129.0,93.0,33.0,3.0,0.0,0.0,0.0,140.0,71.0,40.0,0.0,0.0,129.0,0.0,0.0,2.8181818181818183,2.3255813953488373
Person,1982,117.0,103.0,12.0,2.0,0.0,0.0,0.0,115.0,54.0,39.0,0.0,0.0,117.0,0.0,0.0,8.583333333333334,1.7094017094017095
Robeson,1982,116.0,96.0,18.0,2.0,0.0,0.0,0.0,105.0,67.0,38.0,0.0,0.0,116.0,0.0,0.0,5.333333333333333,1.7241379310344827
Rockingham,1982,30.0,30.0,0.0,0.0,0.0,0.0,0.0,34.0,9.0,3.0,0.0,0.0,30.0,0.0,0.0,inf,0.0
Alexander,1983,161.0,75.0,54.0,27.0,5.0,0.0,0.0,185.0,133.0,54.0,0.0,0.0,161.0,0.0,0.0,1.3888888888888888,19.875776397515526
Caldwell,1983,216.0,116.0,57.0,36.0,7.0,0.0,0.0,177.0,119.0,49.0,0.0,0.0,216.0,0.0,0.0,2.0350877192982457,19.90740740740741
Davie,1983,197.0,113.0,51.0,28.0,5.0,0.0,0.0,159.0,119.0,48.0,0.0,0.0,197.0,0.0,0.0,2.215686274509804,16.751269035532996
Durham,1983,359.0,231.0,112.0,12.0,4.0,0.0,0.0,166.0,84.0,39.0,359.0,0.0,0.0,0.0,0.0,2.0625,4.456824512534819
Edgecombe,1983,168.0,75.0,46.0,28.0,19.0,0.0,0.0,197.0,154.0,58.0,0.0,0.0,168.0,0.0,0.0,1.6304347826086956,27.976190476190478
Forsyth,1983,365.0,309.0,43.0,8.0,4.0,1.0,0.0,204.0,66.0,30.0,269.0,0.0,96.0,0.0,0.0,7.186046511627907,3.5616438356164384
Granville,1983,201.0,90.0,55.0,35.0,19.0,2.0,0.0,205.0,151.0,58.0,0.0,0.0,201.0,0.0,0.0,1.6363636363636365,27.860696517412936
Guilford,1983,206.0,110.0,67.0,23.0,6.0,0.0,0.0,169.0,112.0,49.0,0.0,0.0,206.0,0.0,0.0,1.6417910447761195,14.077669902912621
Johnston,1983,105.0,53.0,28.0,22.0,2.0,0.0,0.0,159.0,126.0,50.0,0.0,0.0,105.0,0.0,0.0,1.8928571428571428,22.857142857142858
Jones,1983,322.0,278.0,40.0,4.0,0.0,0.0,0.0,119.0,54.0,32.0,0.0,0.0,322.0,0.0,0.0,6.95,1.2422360248447204
Lincoln,1983,169.0,93.0,52.0,23.0,1.0,0.0,0.0,154.0,105.0,48.0,0.0,0.0,169.0,0.0,0.0,1.7884615384615385,14.201183431952662
Martin,1983,123.0,66.0,37.0,16.0,4.0,0.0,0.0,156.0,126.0,48.0,0.0,0.0,123.0,0.0,0.0,1.7837837837837838,16.260162601626014
Montgomery,1983,184.0,98.0,52.0,27.0,6.0,1.0,0.0,205.0,122.0,49.0,0.0,0.0,184.0,0.0,0.0,1.8846153846153846,18.478260869565215
Person,1983,157.0,62.0,47.0,33.0,13.0,2.0,0.0,205.0,150.0,61.0,0.0,0.0,157.0,0.0,0.0,1.3191489361702127,30.573248407643312
Robeson,1983,176.0,99.0,53.0,18.0,6.0,0.0,0.0,177.0,108.0,47.0,0.0,0.0,176.0,0.0,0.0,1.8679245283018868,13.636363636363635
Alexander,1984,207.0,126.0,58.0,21.0,2.0,0.0,0.0,156.0,101.0,46.0,0.0,0.0,207.0,0.0,0.0,2.1724137931034484,11.11111111111111
Caldwell,1984,225.0,137.0,66.0,22.0,0.0,0.0,0.0,147.0,100.0,46.0,0.0,0.0,225.0,0.0,0.0,2.0757575757575757,9.777777777777779
Davie,1984,205.0,133.0,44.0,27.0,1.0,0.0,0.0,174.0,119.0,45.0,0.0,0.0,205.0,0.0,0.0,3.022727272727273,13.658536585365855
Durham,1984,318.0,168.0,125.0,16.0,9.0,0.0,0.0,190.0,95.0,50.0,318.0,0.0,0.0,0.0,0.0,1.344,7.861635220125786
Edgecombe,1984,189.0,123.0,49.0,16.0,1.0,0.0,0.0,154.0,97.0,46.0,0.0,0.0,189.0,0.0,0.0,2.510204081632653,8.994708994708994
Forsyth,1984,366.0,267.0,78.0,17.0,4.0,0.0,0.0,161.0,87.0,38.0,88.0,97.0,181.0,0.0,0.0,3.423076923076923,5.737704918032787
Granville,1984,191.0,101.0,55.0,27.0,8.0,0.0,0.0,179.0,129.0,49.0,0.0,0.0,191.0,0.0,0.0,1.8363636363636364,18.32460732984293
